order_id,customer_id,delivery_status,delivery_time
4679,1573,On Time,120
4680,1978,Delayed,57
4681,1285,On Time,18
4682,1919,On Time,159
4683,1765,On Time,43
4684,1937,On Time,64
4685,1894,On Time,152
4686,1798,On Time,55
4687,1306,On Time,66
4688,1081,On Time,34
4689,1632,Delayed,108
4690,1406,Delayed,142
4691,1356,On Time,104
4692,1436,On Time,105
4693,1392,On Time,176
4694,1464,On Time,62
4695,1795,On Time,176
4696,1246,On Time,61
4697,1389,On Time,117
4698,1003,On Time,96
4699,1382,On Time,156
4700,1529,On Time,154
4701,1259,On Time,65
4702,1037,Delayed,113
4703,1519,On Time,58
4704,1416,Delayed,150
4705,1658,On Time,120
4706,1531,On Time,160
4707,1528,On Time,103
4708,1081,On Time,91
4709,1408,On Time,144
4710,1710,On Time,18
4711,1119,Delayed,78
4712,1334,On Time,52
4713,1656,On Time,26
4714,1035,On Time,123
4715,1893,On Time,100
4716,1942,On Time,85
4717,1894,On Time,23
4718,1502,On Time,112
4719,1795,On Time,94
4720,1733,Delayed,72
4721,1119,On Time,79
4722,1181,On Time,146
4723,1035,Delayed,26
4724,1532,On Time,107
4725,1190,On Time,160
4726,1381,On Time,54
4727,1536,On Time,123
4728,1411,On Time,57
4729,1856,On Time,177
4730,1153,On Time,135
4731,1393,On Time,141
4732,1290,On Time,82
4733,1236,On Time,160
4734,1761,On Time,86
4735,1480,Delayed,28
4736,1847,On Time,46
4737,1285,On Time,124
4738,1742,On Time,77
4739,1931,On Time,140
4740,1846,On Time,17
4741,1074,On Time,85
4742,1042,On Time,56
4743,1888,On Time,38
4744,1542,On Time,139
4745,1924,Delayed,78
4746,1382,On Time,113
4747,1260,On Time,112
4748,1413,On Time,92
4749,1306,On Time,96
4750,1950,On Time,93
4751,1312,On Time,53
4752,1355,Delayed,66
4753,1588,On Time,123
4754,1336,Delayed,87
4755,1402,On Time,21
4756,1512,On Time,82
4757,1492,On Time,144
4758,1149,On Time,162
4759,1162,On Time,134
4760,1800,On Time,46
4761,1327,Delayed,171
4762,1259,On Time,106
4763,1870,On Time,148
4764,1351,On Time,16
4765,1355,On Time,79
4766,1391,On Time,31
4767,1910,Delayed,49
4768,1177,On Time,77
4769,1463,On Time,119
4770,1860,On Time,128
4771,1977,On Time,102
4772,1622,On Time,30
4773,1207,On Time,92
4774,1984,Delayed,140
4775,1683,Delayed,143
4776,1347,On Time,135
4777,1861,On Time,75
4778,1717,On Time,26
4779,1215,On Time,50
4780,1350,On Time,85
4781,1598,On Time,99
4782,1258,On Time,61
4783,1188,On Time,136
4784,1574,On Time,95
4785,1285,On Time,30
4786,1898,On Time,55
4787,1417,On Time,55
4788,1082,Delayed,177
4789,1215,On Time,105
4790,1411,On Time,80
4791,1588,On Time,141
4792,1172,On Time,87
4793,1177,Delayed,127
4794,1816,Delayed,37
4795,1197,On Time,86
4796,1179,On Time,65
4797,1566,On Time,24
4798,1288,On Time,128
4799,1802,On Time,124
4800,1674,On Time,152
4801,1757,On Time,179
4802,1941,On Time,70
4803,1405,On Time,149
4804,1611,On Time,153
4805,1508,On Time,71
4806,1463,On Time,61
4807,1978,On Time,15
4808,1470,On Time,112
4809,1366,On Time,162
4810,1681,On Time,130
4811,1232,On Time,29
4812,1586,On Time,140
4813,1304,On Time,112
4814,1118,On Time,15
4815,1765,On Time,123
4816,1654,On Time,109
4817,1405,On Time,108
4818,1516,On Time,59
4819,1899,On Time,46
4820,1431,On Time,158
4821,1875,On Time,137
4822,1563,On Time,27
4823,1280,Delayed,150
4824,1758,On Time,41
4825,1916,On Time,137
4826,1070,On Time,129
4827,1620,Delayed,46
4828,1355,Delayed,90
4829,1074,On Time,38
4830,1911,On Time,135
4831,1272,On Time,78
4832,1031,On Time,149
4833,1935,On Time,42
4834,1275,On Time,51
4835,1117,Delayed,86
4836,1137,On Time,139
4837,1835,On Time,147
4838,1995,On Time,43
4839,1107,On Time,150
4840,1309,On Time,171
4841,1616,On Time,71
4842,1620,On Time,79
4843,1176,On Time,126
4844,1945,On Time,151
4845,1395,On Time,118
4846,1905,Delayed,136
4847,1124,On Time,90
4848,1743,On Time,99
4849,1584,On Time,50
4850,1155,On Time,76
4851,1574,On Time,17
4852,1578,On Time,166
4853,1133,On Time,34
4854,1833,On Time,71
4855,1919,On Time,25
4856,1009,On Time,125
4857,1905,On Time,80
4858,1976,On Time,36
4859,1007,On Time,36
4860,1060,On Time,94
4861,1197,Delayed,82
4862,1226,Delayed,74
4863,1355,On Time,118
4864,1170,On Time,178
4865,1256,On Time,79
4866,1247,On Time,176
4867,1606,On Time,167
4868,1416,On Time,154
4869,1857,On Time,115
4870,1749,Delayed,154
4871,1117,On Time,169
4872,1475,On Time,106
4873,1268,On Time,45
4874,1614,On Time,169
4875,1253,On Time,28
4876,1346,On Time,142
4877,1837,On Time,99
4878,1712,Delayed,49
4879,1747,On Time,151
4880,1619,On Time,136
4881,1615,On Time,20
4882,1330,On Time,44
4883,1635,On Time,87
4884,1414,On Time,133
4885,1863,On Time,127
4886,1111,On Time,163
4887,1665,Delayed,112
4888,1602,On Time,137
4889,1755,On Time,97
4890,1963,On Time,107
4891,1163,On Time,90
4892,1126,On Time,97
4893,1829,On Time,85
4894,1187,On Time,94
4895,1415,On Time,18
4896,1033,On Time,81
4897,1406,On Time,46
4898,1822,On Time,19
4899,1619,On Time,155
4900,1956,On Time,162
4901,1450,On Time,146
4902,1972,On Time,128
4903,1966,On Time,28
4904,1345,On Time,49
4905,1482,On Time,48
4906,1901,On Time,151
4907,1230,On Time,95
4908,1242,On Time,89
4909,1788,On Time,177
4910,1633,Delayed,16
4911,1570,On Time,81
4912,1992,On Time,66
4913,1104,On Time,179
4914,1379,On Time,164
4915,1841,On Time,50
4916,1429,On Time,74
4917,1751,Delayed,125
4918,1141,On Time,35
4919,1065,On Time,33
4920,1796,On Time,125
4921,1678,On Time,106
4922,1874,On Time,176
4923,1645,On Time,67
4924,1997,On Time,112
4925,1792,On Time,61
4926,1959,On Time,60
4927,1376,On Time,155
4928,1714,Delayed,52
4929,1732,On Time,63
4930,1719,Delayed,79
4931,1559,On Time,138
4932,1518,On Time,118
4933,1456,On Time,139
4934,1526,On Time,99
4935,1036,On Time,174
4936,1252,On Time,128
4937,1012,On Time,129
4938,1617,Delayed,48
4939,1446,On Time,62
4940,1183,On Time,17
4941,1881,On Time,153
4942,1611,On Time,16
4943,1811,On Time,41
4944,1691,On Time,30
4945,1895,On Time,93
4946,1891,On Time,141
4947,1347,Delayed,138
4948,1216,On Time,45
4949,1783,On Time,57
4950,1133,On Time,91
4951,1973,On Time,50
4952,1719,On Time,130
4953,1442,On Time,18
4954,1235,Delayed,24
4955,1868,On Time,84
4956,1280,On Time,80
4957,1833,On Time,98
4958,1267,On Time,53
4959,1762,On Time,104
4960,1348,On Time,156
4961,1083,On Time,173
4962,1301,Delayed,94
4963,1105,On Time,55
4964,1440,On Time,139
4965,1718,On Time,63
4966,1500,On Time,27
4967,1800,On Time,158
4968,1845,On Time,59
4969,1186,On Time,125
4970,1860,On Time,140
4971,1825,On Time,130
4972,1203,On Time,27
4973,1048,On Time,133
4974,1183,On Time,67
4975,1076,On Time,71
4976,1541,On Time,54
4977,1970,On Time,166
4978,1124,On Time,156
4979,1562,On Time,122
4980,1143,On Time,28
4981,1754,On Time,120
4982,1518,On Time,75
4983,1624,On Time,79
4984,1627,On Time,68
4985,1270,On Time,101
4986,1657,Delayed,132
4987,1324,On Time,153
4988,1203,On Time,98
4989,1972,On Time,44
4990,1440,On Time,141
4991,1271,On Time,177
4992,1211,On Time,115
4993,1647,On Time,132
4994,1655,On Time,108
4995,1560,On Time,87
4996,1990,On Time,68
4997,1225,Delayed,151
4998,1722,On Time,42
4999,1688,On Time,122
5000,1449,On Time,23
